PData,SData,TData,BData,EData,PCData,SCData,TCData,BCData,WData,WCData,YData,YCData
10324.0,32592.0,2890.0,20808.0,2886.0,10464,5352.0,2911.0,400,65377.0,202.0,2821.0,47465.0
10402.0,32608.0,2891.0,20840.0,2882.0,10448,5344.0,2910.0,384,65373.0,210.0,2837.0,47465.0
10415.0,32600.0,2891.0,20832.0,2882.0,10416,5352.0,2910.0,392,65377.0,202.0,2824.0,47460.0
10413.0,32528.0,2890.0,20832.0,2880.0,10576,5352.0,2911.0,392,65373.0,210.0,2831.0,47453.0
10425.0,32568.0,2891.0,20840.0,2880.0,10576,5360.0,2911.0,408,65377.0,203.0,2831.0,47461.0
10415.0,32568.0,2891.0,20800.0,2883.0,10608,5352.0,2911.0,416,65374.0,210.0,2826.0,47452.0
10421.0,32624.0,2890.0,20808.0,2883.0,10576,5352.0,2911.0,400,65376.0,202.0,2827.0,47456.0
10422.0,32720.0,2892.0,20752.0,2882.0,10592,5360.0,2911.0,384,65373.0,210.0,2842.0,47464.0
10416.0,32680.0,2891.0,20736.0,2882.0,10592,5352.0,2911.0,384,65377.0,203.0,2858.0,47491.0
10399.0,32592.0,2890.0,20672.0,2883.0,10592,5368.0,2911.0,408,65373.0,210.0,2861.0,47498.0
10420.0,32464.0,2891.0,20648.0,2883.0,10592,5336.0,2910.0,392,65377.0,202.0,3156.0,48039.0
10416.0,32408.0,2892.0,20648.0,2883.0,10592,5368.0,2911.0,376,65373.0,210.0,3127.0,47965.0
10411.0,32384.0,2892.0,20608.0,2885.0,10608,5352.0,2910.0,400,65377.0,202.0,3107.0,47919.0
10425.0,32280.0,2891.0,20624.0,2883.0,10608,5352.0,2910.0,400,65373.0,210.0,3099.0,47896.0
10416.0,32248.0,2891.0,20592.0,2883.0,10608,5352.0,2911.0,424,65376.0,203.0,3090.0,47899.0
10387.0,32208.0,2892.0,20616.0,2882.0,10608,5360.0,2910.0,408,65372.0,211.0,3100.0,47904.0
10366.0,32168.0,2891.0,20584.0,2885.0,10576,5360.0,2911.0,400,65376.0,203.0,3177.0,48076.0
10354.0,32192.0,2888.0,20560.0,2883.0,10560,5336.0,2909.0,384,65372.0,212.0,3212.0,48148.0
10366.0,32168.0,2892.0,20568.0,2885.0,10560,5344.0,2910.0,400,65377.0,202.0,3417.0,48691.0
10361.0,32160.0,2890.0,20592.0,2883.0,10544,5368.0,2911.0,408,65373.0,210.0,3417.0,48671.0
10362.0,32152.0,2891.0,20584.0,2880.0,10560,5320.0,2911.0,376,65377.0,203.0,3315.0,48401.0
10355.0,32184.0,2891.0,20568.0,2883.0,10560,5376.0,2911.0,408,65373.0,210.0,3595.0,49930.0
10358.0,32200.0,2892.0,20584.0,2886.0,10624,5336.0,2910.0,384,65377.0,202.0,3577.0,49471.0
10421.0,32200.0,2891.0,20584.0,2885.0,10656,5360.0,2911.0,400,65374.0,210.0,3512.0,49095.0
10424.0,32232.0,2890.0,20584.0,2883.0,10624,5376.0,2911.0,400,65377.0,203.0,3099.0,47912.0
10422.0,32240.0,2891.0,20608.0,2885.0,10640,5336.0,2910.0,392,65374.0,210.0,3145.0,47998.0
10419.0,32264.0,2891.0,20616.0,2883.0,10640,5352.0,2913.0,400,65376.0,203.0,3358.0,48529.0
10421.0,32264.0,2890.0,20608.0,2885.0,10624,5360.0,2910.0,384,65373.0,210.0,3536.0,49019.0
10424.0,32288.0,2891.0,20584.0,2883.0,10624,5344.0,2911.0,392,65377.0,203.0,3638.0,50275.0
10390.0,32320.0,2888.0,20632.0,2883.0,10560,5376.0,2910.0,400,65373.0,210.0,3606.0,49789.0
10426.0,32352.0,2890.0,20632.0,2882.0,10624,5376.0,2910.0,416,65377.0,202.0,3502.0,49287.0
10427.0,32376.0,2890.0,20656.0,2885.0,10656,5368.0,2913.0,384,65372.0,212.0,3464.0,48839.0
10417.0,32408.0,2890.0,20656.0,2883.0,10640,5352.0,2911.0,400,65377.0,202.0,3561.0,49233.0
10416.0,32432.0,2891.0,20664.0,2883.0,10640,5360.0,2911.0,400,65374.0,210.0,3153.0,48019.0
10424.0,32424.0,2891.0,20648.0,2885.0,10624,5344.0,2910.0,384,65377.0,202.0,3110.0,47940.0
10386.0,32416.0,2888.0,20640.0,2885.0,10640,5352.0,2911.0,408,65373.0,210.0,3107.0,47923.0
10378.0,32400.0,2888.0,20632.0,2883.0,10608,5360.0,2910.0,400,65376.0,202.0,3092.0,47906.0
10377.0,32408.0,2891.0,20648.0,2882.0,10560,5352.0,2910.0,392,65373.0,210.0,3095.0,47903.0
10380.0,32400.0,2891.0,20640.0,2883.0,10544,5360.0,2910.0,400,65377.0,202.0,3085.0,47898.0
10375.0,32384.0,2890.0,20648.0,2885.0,10544,5352.0,2910.0,384,65373.0,210.0,3085.0,47894.0
10357.0,32400.0,2891.0,20632.0,2883.0,10560,5344.0,2909.0,416,65377.0,202.0,3086.0,47902.0
10415.0,32384.0,2890.0,20624.0,2883.0,10560,5368.0,2913.0,400,65373.0,210.0,3089.0,47901.0
10415.0,32344.0,2888.0,20664.0,2882.0,10544,5336.0,2910.0,384,65377.0,202.0,3085.0,47903.0
10419.0,32376.0,2891.0,20648.0,2883.0,10608,5352.0,2910.0,400,65373.0,210.0,3092.0,47904.0
10420.0,32392.0,2888.0,20656.0,2882.0,10624,5360.0,2910.0,376,65377.0,203.0,3091.0,47907.0
10422.0,32400.0,2891.0,20656.0,2885.0,10608,5336.0,2910.0,416,65374.0,210.0,3093.0,47910.0
10424.0,32408.0,2891.0,20656.0,2882.0,10608,5360.0,2910.0,392,65377.0,203.0,3100.0,47933.0
10410.0,32408.0,2888.0,20632.0,2883.0,10608,5312.0,2911.0,392,65373.0,211.0,3107.0,47943.0
10421.0,32424.0,2888.0,20672.0,2883.0,10608,5360.0,2911.0,400,65377.0,202.0,3121.0,47971.0
10423.0,32448.0,2892.0,20680.0,2882.0,10608,5336.0,2910.0,400,65374.0,210.0,3138.0,47998.0
10412.0,32480.0,2890.0,20680.0,2882.0,10608,5336.0,2911.0,400,65377.0,202.0,3272.0,48334.0
10426.0,32488.0,2891.0,20648.0,2885.0,10608,5376.0,2911.0,384,65373.0,211.0,24.0,65406.0
10428.0,32512.0,2891.0,20696.0,2882.0,10608,5352.0,2911.0,416,65377.0,202.0,3165.0,48074.0
10423.0,32544.0,2888.0,20696.0,2882.0,10592,5368.0,2910.0,384,65373.0,209.0,26.0,65407.0
10427.0,32552.0,2890.0,20704.0,2882.0,10592,5344.0,2910.0,400,65376.0,204.0,3651.0,50163.0
10390.0,32592.0,2890.0,20712.0,2882.0,10592,5360.0,2911.0,400,65373.0,210.0,3868.0,51376.0
10369.0,32584.0,2890.0,20680.0,2882.0,10528,5344.0,2909.0,392,65376.0,204.0,3524.0,49121.0
10367.0,32608.0,2888.0,20728.0,2880.0,10480,5352.0,2911.0,400,65374.0,209.0,3611.0,49750.0
10370.0,32592.0,2888.0,20704.0,2885.0,10480,5360.0,2913.0,392,65377.0,202.0,3407.0,48752.0
10373.0,32648.0,2891.0,20728.0,2885.0,10496,5368.0,2910.0,400,65373.0,210.0,3359.0,48587.0
10372.0,32672.0,2888.0,20728.0,2883.0,10528,5368.0,2913.0,416,65377.0,203.0,3625.0,50231.0
10355.0,32680.0,2888.0,20752.0,2880.0,10528,5344.0,2913.0,392,65373.0,210.0,3345.0,48514.0
10353.0,32664.0,2890.0,20736.0,2883.0,10608,5344.0,2909.0,400,65377.0,202.0,3713.0,50215.0
10426.0,32680.0,2888.0,20736.0,2882.0,10608,5328.0,2911.0,384,65371.0,218.0,3506.0,49538.0
10409.0,32688.0,2890.0,20752.0,2880.0,10608,5368.0,2911.0,392,65377.0,203.0,3669.0,50440.0
10410.0,32744.0,2890.0,20760.0,2882.0,10608,5352.0,2909.0,392,65373.0,210.0,3458.0,49281.0
10405.0,32712.0,2888.0,20760.0,2883.0,10608,5352.0,2910.0,424,65377.0,203.0,3573.0,49331.0
10402.0,32736.0,2891.0,20776.0,2883.0,10608,5352.0,2911.0,384,65373.0,210.0,3837.0,51999.0
10402.0,32760.0,2890.0,20792.0,2882.0,10608,5344.0,2910.0,400,65376.0,203.0,3696.0,50780.0
10402.0,32752.0,2890.0,20752.0,2883.0,10608,5368.0,2910.0,400,65374.0,210.0,3594.0,49825.0
10369.0,32768.0,2891.0,20776.0,2885.0,10528,5320.0,2911.0,400,65377.0,202.0,3623.0,49782.0
10404.0,32736.0,2890.0,20760.0,2883.0,10608,5344.0,2910.0,400,65373.0,211.0,3528.0,49572.0
10401.0,32744.0,2888.0,20792.0,2882.0,10608,5344.0,2909.0,392,65376.0,204.0,3673.0,50268.0
10400.0,32744.0,2887.0,20776.0,2883.0,10592,5344.0,2910.0,400,65373.0,211.0,3507.0,49976.0
10402.0,32728.0,2888.0,20776.0,2883.0,10592,5368.0,2911.0,400,65377.0,202.0,3069.0,47883.0
10372.0,32712.0,2887.0,20768.0,2885.0,10592,5352.0,2911.0,408,65373.0,210.0,3087.0,47916.0
10352.0,32672.0,2891.0,20784.0,2883.0,10544,5328.0,2913.0,392,65376.0,204.0,3123.0,48003.0
10355.0,32680.0,2887.0,20784.0,2883.0,10496,5352.0,2911.0,384,65372.0,212.0,3193.0,48144.0
10358.0,32672.0,2891.0,20784.0,2885.0,10496,5368.0,2911.0,392,65377.0,202.0,3526.0,49624.0
10359.0,32688.0,2891.0,20792.0,2882.0,10480,5384.0,2910.0,408,65373.0,211.0,3247.0,48278.0
10362.0,32640.0,2888.0,20808.0,2883.0,10464,5368.0,2910.0,416,65376.0,203.0,3125.0,48001.0
10353.0,32632.0,2890.0,20792.0,2882.0,10496,5352.0,2910.0,400,65374.0,210.0,3124.0,47990.0
10367.0,32600.0,2891.0,20784.0,2882.0,10512,5352.0,2909.0,408,65376.0,203.0,3102.0,47962.0
10350.0,32584.0,2888.0,20808.0,2880.0,10512,5344.0,2910.0,400,65372.0,212.0,3099.0,47948.0
10354.0,32592.0,2888.0,20792.0,2883.0,10608,5344.0,2911.0,392,65376.0,204.0,3098.0,47943.0
10360.0,32552.0,2888.0,20848.0,2883.0,10608,5352.0,2911.0,424,65374.0,210.0,3092.0,47930.0
10339.0,32536.0,2891.0,20824.0,2882.0,10608,5368.0,2909.0,384,65377.0,202.0,3087.0,47935.0
10402.0,32512.0,2891.0,20808.0,2886.0,10608,5344.0,2910.0,392,65372.0,212.0,3088.0,47931.0
10406.0,32536.0,2890.0,20840.0,2882.0,10608,5352.0,2913.0,392,65376.0,203.0,3091.0,47931.0
10403.0,32488.0,2891.0,20808.0,2883.0,10608,5336.0,2913.0,392,65374.0,210.0,3090.0,47930.0
10400.0,32480.0,2888.0,20824.0,2883.0,10640,5352.0,2910.0,408,65377.0,202.0,3088.0,47939.0
10382.0,32536.0,2888.0,20808.0,2885.0,10608,5344.0,2909.0,392,65372.0,213.0,3098.0,47944.0
10410.0,32632.0,2888.0,20776.0,2883.0,10608,5360.0,2911.0,384,65376.0,203.0,3111.0,47981.0
10400.0,32728.0,2890.0,20752.0,2883.0,10608,5384.0,2910.0,392,65373.0,210.0,3125.0,48003.0
10406.0,32696.0,2890.0,20744.0,2882.0,10608,5368.0,2909.0,376,65377.0,202.0,3444.0,49110.0
10380.0,32576.0,2888.0,20672.0,2882.0,10608,5352.0,2909.0,416,65372.0,211.0,24.0,65414.0
10369.0,32448.0,2887.0,20656.0,2885.0,10576,5360.0,2909.0,392,65378.0,203.0,3518.0,49148.0
10363.0,32400.0,2890.0,20624.0,2883.0,10544,5344.0,2913.0,384,65373.0,209.0,3676.0,50006.0
10360.0,32336.0,2890.0,20632.0,2883.0,10544,5344.0,2910.0,400,65377.0,202.0,3639.0,50041.0
10368.0,32256.0,2890.0,20592.0,2883.0,10544,5336.0,2913.0,400,65372.0,212.0,3497.0,49367.0
10368.0,32240.0,2890.0,20600.0,2880.0,10528,5368.0,2911.0,384,65377.0,202.0,3557.0,49982.0
10356.0,32224.0,2890.0,20552.0,2885.0,10544,5344.0,2913.0,400,65373.0,210.0,3720.0,50486.0
10390.0,32184.0,2890.0,20592.0,2883.0,10528,5368.0,2911.0,400,65377.0,202.0,3595.0,50139.0
10411.0,32224.0,2891.0,20584.0,2882.0,10560,5368.0,2910.0,400,65372.0,211.0,3672.0,50302.0
10419.0,32192.0,2890.0,20608.0,2885.0,10544,5360.0,2911.0,400,65377.0,202.0,3699.0,50512.0
10413.0,32224.0,2890.0,20608.0,2886.0,10560,5360.0,2909.0,400,65373.0,210.0,3634.0,49861.0
10413.0,32240.0,2890.0,20560.0,2886.0,10512,5368.0,2910.0,400,65377.0,202.0,3627.0,50003.0
10420.0,32240.0,2888.0,20584.0,2882.0,10640,5368.0,2911.0,384,65373.0,210.0,3546.0,49803.0
10425.0,32248.0,2888.0,20592.0,2882.0,10656,5360.0,2910.0,384,65377.0,202.0,3622.0,50065.0
10424.0,32296.0,2890.0,20616.0,2885.0,10640,5376.0,2910.0,400,65374.0,209.0,3606.0,49651.0
10424.0,32304.0,2892.0,20624.0,2886.0,10640,5360.0,2910.0,416,65376.0,203.0,3589.0,50023.0
10382.0,32296.0,2890.0,20600.0,2883.0,10528,5368.0,2914.0,400,65373.0,211.0,3642.0,49710.0
10417.0,32360.0,2890.0,20640.0,2886.0,10656,5360.0,2910.0,392,65376.0,202.0,3874.0,52808.0
10417.0,32376.0,2888.0,20624.0,2886.0,10656,5344.0,2911.0,400,65373.0,210.0,3669.0,50655.0
10421.0,32400.0,2887.0,20632.0,2886.0,10656,5360.0,2913.0,392,65377.0,202.0,3564.0,50419.0
10398.0,32408.0,2888.0,20624.0,2885.0,10656,5360.0,2911.0,400,65373.0,210.0,3737.0,50596.0
10376.0,32448.0,2888.0,20696.0,2885.0,10608,5336.0,2911.0,384,65376.0,204.0,3648.0,49932.0
10371.0,32480.0,2887.0,20648.0,2883.0,10576,5368.0,2913.0,360,65373.0,211.0,3631.0,49932.0
10371.0,32480.0,2890.0,20616.0,2883.0,10576,5360.0,2911.0,408,65377.0,202.0,3354.0,48707.0
10371.0,32496.0,2888.0,20672.0,2883.0,10592,5344.0,2911.0,392,65373.0,210.0,3708.0,50177.0
10376.0,32488.0,2890.0,20672.0,2885.0,10576,5360.0,2911.0,400,65376.0,204.0,3706.0,50126.0
10353.0,32472.0,2890.0,20672.0,2885.0,10576,5352.0,2913.0,384,65374.0,210.0,3680.0,50119.0
10371.0,32448.0,2888.0,20656.0,2885.0,10528,5352.0,2911.0,392,65377.0,202.0,3591.0,49907.0
10427.0,32432.0,2892.0,20648.0,2886.0,10656,5352.0,2911.0,392,65373.0,210.0,3628.0,50266.0
10429.0,32416.0,2888.0,20648.0,2886.0,10656,5352.0,2910.0,384,65376.0,204.0,3670.0,50314.0
10431.0,32456.0,2888.0,20640.0,2885.0,10640,5360.0,2910.0,392,65374.0,210.0,3677.0,50089.0
10429.0,32424.0,2888.0,20640.0,2882.0,10656,5352.0,2911.0,392,65377.0,202.0,3639.0,50250.0
10425.0,32416.0,2890.0,20672.0,2885.0,10656,5336.0,2910.0,376,65374.0,209.0,3849.0,51836.0
10429.0,32408.0,2888.0,20672.0,2882.0,10688,5376.0,2911.0,384,65375.0,207.0,3553.0,49263.0
10429.0,32440.0,2891.0,20648.0,2885.0,10656,5352.0,2910.0,392,65374.0,210.0,3688.0,50912.0
10426.0,32408.0,2888.0,20632.0,2885.0,10656,5360.0,2911.0,400,65377.0,203.0,3679.0,50652.0
10426.0,32456.0,2890.0,20640.0,2883.0,10656,5344.0,2910.0,400,65373.0,210.0,3643.0,50589.0
10407.0,32456.0,2888.0,20664.0,2882.0,10624,5368.0,2911.0,408,65376.0,205.0,3624.0,50037.0
10428.0,32464.0,2888.0,20664.0,2885.0,10624,5344.0,2910.0,392,65374.0,210.0,3645.0,49952.0
10433.0,32464.0,2888.0,20648.0,2885.0,10624,5376.0,2913.0,408,65376.0,204.0,3577.0,50144.0
10407.0,32472.0,2890.0,20680.0,2883.0,10656,5376.0,2910.0,392,65373.0,210.0,3587.0,50006.0
10396.0,32512.0,2891.0,20696.0,2882.0,10576,5328.0,2910.0,392,65376.0,204.0,3719.0,50280.0
10399.0,32512.0,2888.0,20696.0,2886.0,10528,5360.0,2913.0,400,65374.0,210.0,3645.0,50165.0
10384.0,32552.0,2890.0,20688.0,2882.0,10544,5360.0,2910.0,408,65377.0,203.0,3664.0,50011.0
10390.0,32592.0,2888.0,20704.0,2883.0,10544,5368.0,2910.0,408,65373.0,209.0,3767.0,51423.0
10375.0,32568.0,2888.0,20688.0,2883.0,10544,5384.0,2913.0,376,65376.0,204.0,3731.0,51230.0
10424.0,32600.0,2890.0,20704.0,2885.0,10544,5352.0,2910.0,368,65373.0,210.0,3630.0,49889.0
10391.0,32616.0,2887.0,20704.0,2882.0,10544,5368.0,2909.0,400,65377.0,202.0,3403.0,48975.0
10427.0,32624.0,2888.0,20704.0,2883.0,10640,5344.0,2910.0,416,65373.0,210.0,3699.0,50256.0
10427.0,32616.0,2888.0,20736.0,2886.0,10624,5360.0,2910.0,400,65377.0,203.0,3743.0,51131.0
10429.0,32624.0,2888.0,20688.0,2883.0,10656,5352.0,2910.0,400,65374.0,210.0,3549.0,49683.0
10361.0,32600.0,2888.0,20704.0,2883.0,10640,5344.0,2911.0,392,65377.0,203.0,3374.0,48980.0
10376.0,32656.0,2887.0,20704.0,2883.0,10640,5344.0,2910.0,400,65374.0,210.0,3600.0,50116.0
10376.0,32616.0,2891.0,20704.0,2885.0,10624,5376.0,2911.0,392,65375.0,205.0,3571.0,50105.0
