PData,SData,TData,BData,EData,PCData,SCData,TCData,BCData,WData,WCData,YData,YCData
14628,8080,3034.0,656,,,,,,,,63678.0,63129.0
14637,8064,3035.0,624,,,,,,,,63678.0,63128.0
14639,8072,3037.0,656,,,,,,,,63678.0,63128.0
14626,8064,3037.0,640,,,,,,,,63678.0,63127.0
14637,8040,3034.0,656,,,,,,,,63677.0,63127.0
14615,8064,3035.0,656,,,,,,,,63678.0,63127.0
14686,8072,3037.0,632,,,,,,,,63679.0,63129.0
14697,8064,3035.0,656,,,,,,,,63679.0,63128.0
14695,8064,3035.0,640,,,,,,,,63677.0,63127.0
14667,8080,3034.0,640,,,,,,,,63677.0,63128.0
14682,8064,3031.0,640,,,,,,,,63679.0,63128.0
14679,8064,3031.0,632,,,,,,,,63678.0,63127.0
14686,8056,3034.0,664,,,,,,,,63678.0,63128.0
14674,8072,3034.0,624,,,,,,,,63678.0,63128.0
14688,8072,3034.0,656,,,,,,,,63677.0,63128.0
14683,8056,3034.0,648,,,,,,,,63677.0,63127.0
14679,8088,3035.0,624,,,,,,,,63676.0,63129.0
14682,8088,3035.0,632,,,,,,,,63677.0,63127.0
14658,8064,3034.0,632,,,,,,,,63678.0,63128.0
14650,8088,3034.0,656,,,,,,,,63678.0,63128.0
14611,8088,3035.0,632,,,,,,,,63678.0,63129.0
14632,8072,3034.0,648,,,,,,,,63678.0,63127.0
14622,8072,3035.0,664,,,,,,,,63678.0,63128.0
14614,8064,3035.0,664,,,,,,,,63678.0,63127.0
14626,8080,3035.0,640,,,,,,,,63678.0,63128.0
14614,8064,3035.0,672,,,,,,,,63677.0,63128.0
14672,8064,3035.0,656,,,,,,,,63678.0,63129.0
14675,8048,3034.0,624,,,,,,,,63678.0,63128.0
14675,8064,3035.0,648,,,,,,,,63677.0,63128.0
14675,8080,3034.0,640,,,,,,,,63677.0,63127.0
14646,8040,3034.0,664,,,,,,,,63677.0,63129.0
14676,8064,3035.0,672,,,,,,,,63679.0,63127.0
14671,8056,3032.0,624,,,,,,,,63678.0,63129.0
14672,8056,3034.0,640,,,,,,,,63678.0,63128.0
14668,8056,3038.0,632,,,,,,,,63678.0,63128.0
14671,8056,3035.0,664,,,,,,,,63678.0,63129.0
14678,8056,3032.0,664,,,,,,,,63678.0,63129.0
14680,8080,3035.0,656,,,,,,,,63678.0,63128.0
14660,8088,3034.0,656,,,,,,,,63677.0,63129.0
14655,8064,3034.0,632,,,,,,,,63679.0,63129.0
14608,8080,3034.0,640,,,,,,,,63679.0,63130.0
14629,8064,3034.0,640,,,,,,,,63679.0,63130.0
14630,8048,3034.0,664,,,,,,,,63678.0,63129.0
14615,8080,3032.0,648,,,,,,,,63678.0,63129.0
14624,8072,3034.0,640,,,,,,,,63678.0,63130.0
14602,8048,3031.0,632,,,,,,,,63678.0,63128.0
14675,8056,3032.0,656,,,,,,,,63678.0,63130.0
14675,8072,3035.0,648,,,,,,,,63679.0,63129.0
14673,8064,3035.0,624,,,,,,,,63680.0,63130.0
14671,8064,3034.0,648,,,,,,,,63679.0,63130.0
14641,8064,3032.0,664,,,,,,,,63678.0,63129.0
14670,8064,3035.0,656,,,,,,,,63679.0,63128.0
14674,8072,3034.0,640,,,,,,,,63680.0,63131.0
14672,8056,3034.0,648,,,,,,,,63680.0,63130.0
14674,8064,3034.0,632,,,,,,,,63679.0,63129.0
14672,8064,3035.0,640,,,,,,,,63678.0,63129.0
14677,8056,3031.0,640,,,,,,,,63679.0,63131.0
14682,8064,3032.0,648,,,,,,,,63680.0,63129.0
14666,8064,3034.0,648,,,,,,,,63679.0,63130.0
14642,8072,3031.0,640,,,,,,,,63680.0,63128.0
14603,8064,3034.0,664,,,,,,,,63678.0,63129.0
14612,8080,3034.0,640,,,,,,,,63679.0,63129.0
14615,8072,3034.0,648,,,,,,,,63679.0,63130.0
14610,8088,3035.0,640,,,,,,,,63679.0,63129.0
14622,8064,3032.0,648,,,,,,,,63677.0,63129.0
14629,8072,3035.0,632,,,,,,,,63677.0,63128.0
14608,8040,3034.0,600,,,,,,,,63679.0,63130.0
14674,8048,3034.0,640,,,,,,,,63679.0,63129.0
