PData,SData,TData,BData,EData,PCData,SCData,TCData,BCData,WData,WCData,YData,YCData
24257,9080,,720,,,,,,,,0.0,0.0
24265,9096,,744,,,,,,,,2.0,2.0
24228,9096,,728,,,,,,,,1.0,0.0
24232,9112,,720,,,,,,,,2.0,2.0
24238,9088,,728,,,,,,,,1.0,0.0
24224,9088,,728,,,,,,,,2.0,1.0
24219,9096,,728,,,,,,,,0.0,0.0
24203,9096,,744,,,,,,,,2.0,2.0
24256,9104,,728,,,,,,,,1.0,0.0
24239,9072,,728,,,,,,,,2.0,2.0
24210,9120,,744,,,,,,,,1.0,0.0
24239,9104,,720,,,,,,,,2.0,2.0
24239,9096,,712,,,,,,,,1.0,0.0
24238,9104,,696,,,,,,,,2.0,1.0
24224,9120,,720,,,,,,,,1.0,65535.0
24229,9088,,728,,,,,,,,2.0,2.0
24229,9112,,720,,,,,,,,1.0,0.0
24215,9088,,728,,,,,,,,2.0,1.0
24221,9088,,728,,,,,,,,0.0,0.0
24221,9120,,704,,,,,,,,2.0,2.0
24151,9072,,728,,,,,,,,1.0,0.0
24190,9096,,736,,,,,,,,2.0,1.0
24165,9104,,728,,,,,,,,1.0,0.0
24162,9112,,712,,,,,,,,2.0,1.0
24169,9088,,712,,,,,,,,1.0,0.0
24169,9096,,720,,,,,,,,2.0,2.0
24169,9104,,704,,,,,,,,1.0,65535.0
24154,9120,,720,,,,,,,,2.0,2.0
24195,9104,,728,,,,,,,,1.0,0.0
24190,9088,,744,,,,,,,,3.0,2.0
24160,9096,,736,,,,,,,,1.0,0.0
24184,9088,,712,,,,,,,,2.0,1.0
24172,9128,,728,,,,,,,,0.0,65535.0
24170,9096,,736,,,,,,,,2.0,1.0
24166,9104,,720,,,,,,,,0.0,65535.0
24166,9096,,712,,,,,,,,2.0,1.0
24154,9096,,744,,,,,,,,1.0,0.0
24151,9112,,728,,,,,,,,2.0,2.0
24146,9088,,728,,,,,,,,1.0,65535.0
24139,9112,,736,,,,,,,,2.0,1.0
24143,9104,,736,,,,,,,,1.0,0.0
24126,9096,,712,,,,,,,,2.0,2.0
24097,9096,,728,,,,,,,,1.0,0.0
24082,9088,,712,,,,,,,,2.0,2.0
24092,9088,,720,,,,,,,,1.0,0.0
24087,9080,,704,,,,,,,,3.0,2.0
24086,9104,,728,,,,,,,,1.0,0.0
24078,9096,,728,,,,,,,,2.0,2.0
24072,9072,,712,,,,,,,,1.0,65535.0
24120,9120,,728,,,,,,,,2.0,2.0
24112,9096,,712,,,,,,,,1.0,0.0
24086,9104,,720,,,,,,,,2.0,1.0
24109,9104,,736,,,,,,,,1.0,65535.0
24097,9088,,720,,,,,,,,2.0,1.0
24097,9088,,728,,,,,,,,1.0,0.0
24098,9112,,712,,,,,,,,2.0,1.0
24097,9088,,720,,,,,,,,0.0,65535.0
24094,9096,,712,,,,,,,,2.0,2.0
24087,9104,,744,,,,,,,,0.0,65535.0
24087,9096,,720,,,,,,,,2.0,2.0
24074,9104,,720,,,,,,,,1.0,0.0
24048,9104,,720,,,,,,,,2.0,2.0
24036,9096,,728,,,,,,,,1.0,0.0
24025,9104,,704,,,,,,,,2.0,2.0
24031,9096,,712,,,,,,,,1.0,0.0
24029,9096,,720,,,,,,,,2.0,1.0
24021,9112,,712,,,,,,,,0.0,0.0
24019,9072,,712,,,,,,,,2.0,2.0
24043,9104,,728,,,,,,,,1.0,0.0
24065,9088,,720,,,,,,,,2.0,1.0
24062,9080,,744,,,,,,,,0.0,65535.0
24045,9096,,736,,,,,,,,2.0,1.0
24062,9088,,720,,,,,,,,1.0,0.0
24049,9120,,720,,,,,,,,2.0,2.0
24054,9104,,736,,,,,,,,0.0,0.0
24041,9104,,712,,,,,,,,2.0,1.0
24037,9096,,744,,,,,,,,1.0,0.0
24042,9104,,728,,,,,,,,2.0,2.0
24036,9096,,712,,,,,,,,0.0,0.0
24037,9104,,736,,,,,,,,2.0,2.0
24026,9096,,720,,,,,,,,1.0,0.0
24019,9120,,720,,,,,,,,2.0,2.0
23995,9112,,728,,,,,,,,0.0,65535.0
23985,9096,,720,,,,,,,,2.0,1.0
23991,9104,,744,,,,,,,,1.0,0.0
23997,9104,,720,,,,,,,,2.0,1.0
24001,9104,,744,,,,,,,,1.0,0.0
24003,9096,,712,,,,,,,,2.0,1.0
24031,9112,,720,,,,,,,,1.0,0.0
24074,9088,,720,,,,,,,,2.0,2.0
24088,9080,,712,,,,,,,,1.0,0.0
24098,9104,,736,,,,,,,,2.0,1.0
24067,9096,,720,,,,,,,,1.0,0.0
24126,9104,,744,,,,,,,,2.0,1.0
24136,9120,,712,,,,,,,,1.0,0.0
24143,9096,,712,,,,,,,,2.0,2.0
24153,9104,,728,,,,,,,,0.0,0.0
24157,9096,,736,,,,,,,,2.0,2.0
24145,9096,,736,,,,,,,,0.0,65535.0
24142,9104,,728,,,,,,,,2.0,1.0
24136,9088,,728,,,,,,,,0.0,0.0
24115,9096,,744,,,,,,,,2.0,1.0
24087,9120,,736,,,,,,,,0.0,0.0
24051,9088,,704,,,,,,,,2.0,2.0
24072,9104,,720,,,,,,,,0.0,0.0
24067,9112,,696,,,,,,,,2.0,1.0
24063,9088,,728,,,,,,,,1.0,0.0
24050,9096,,728,,,,,,,,2.0,1.0
24024,9096,,728,,,,,,,,1.0,0.0
24087,9088,,728,,,,,,,,2.0,2.0
24086,9088,,728,,,,,,,,1.0,0.0
24087,9104,,736,,,,,,,,2.0,1.0
24066,9104,,712,,,,,,,,1.0,0.0
24082,9088,,704,,,,,,,,2.0,2.0
24090,9120,,720,,,,,,,,1.0,0.0
24065,9088,,720,,,,,,,,2.0,2.0
24062,9088,,720,,,,,,,,1.0,0.0
24063,9112,,736,,,,,,,,2.0,1.0
24058,9072,,712,,,,,,,,1.0,0.0
24058,9080,,728,,,,,,,,2.0,1.0
24061,9096,,728,,,,,,,,0.0,0.0
24032,9096,,728,,,,,,,,3.0,2.0
24003,9096,,728,,,,,,,,1.0,0.0
23993,9072,,720,,,,,,,,2.0,1.0
24005,9088,,704,,,,,,,,1.0,65535.0
23999,9088,,744,,,,,,,,2.0,2.0
24000,9120,,728,,,,,,,,1.0,0.0
23982,9104,,720,,,,,,,,2.0,2.0
24030,9104,,720,,,,,,,,1.0,0.0
24041,9104,,736,,,,,,,,2.0,1.0
24029,9104,,736,,,,,,,,0.0,65535.0
24023,9104,,736,,,,,,,,2.0,2.0
24023,9104,,720,,,,,,,,0.0,0.0
23956,9080,,704,,,,,,,,2.0,2.0
24009,9128,,712,,,,,,,,1.0,0.0
23994,9088,,720,,,,,,,,2.0,2.0
24002,9096,,712,,,,,,,,1.0,0.0
23996,9096,,728,,,,,,,,2.0,1.0
23986,9096,,720,,,,,,,,1.0,65535.0
23987,9088,,728,,,,,,,,2.0,1.0
23986,9112,,728,,,,,,,,1.0,0.0
23969,9080,,728,,,,,,,,2.0,2.0
23935,9088,,736,,,,,,,,1.0,0.0
23936,9088,,728,,,,,,,,2.0,2.0
23933,9096,,728,,,,,,,,1.0,0.0
23939,9088,,760,,,,,,,,2.0,2.0
23924,9096,,728,,,,,,,,1.0,65535.0
23917,9112,,752,,,,,,,,2.0,1.0
23954,9088,,704,,,,,,,,1.0,0.0
23946,9104,,736,,,,,,,,2.0,1.0
23957,9088,,704,,,,,,,,1.0,0.0
23957,9096,,736,,,,,,,,2.0,1.0
23938,9088,,728,,,,,,,,1.0,0.0
23912,9088,,736,,,,,,,,2.0,1.0
23935,9112,,720,,,,,,,,1.0,0.0
23942,9096,,712,,,,,,,,2.0,2.0
23939,9088,,736,,,,,,,,0.0,0.0
23935,9096,,712,,,,,,,,2.0,1.0
23933,9096,,720,,,,,,,,0.0,0.0
23931,9096,,736,,,,,,,,2.0,2.0
23923,9096,,744,,,,,,,,1.0,65535.0
23880,9104,,736,,,,,,,,2.0,1.0
23861,9088,,720,,,,,,,,1.0,0.0
23857,9112,,720,,,,,,,,2.0,1.0
23869,9064,,720,,,,,,,,0.0,0.0
23862,9088,,736,,,,,,,,2.0,1.0
23857,9104,,744,,,,,,,,0.0,0.0
23836,9104,,712,,,,,,,,2.0,1.0
23879,9080,,728,,,,,,,,1.0,0.0
23898,9096,,720,,,,,,,,2.0,1.0
23895,9104,,736,,,,,,,,0.0,0.0
23905,9088,,728,,,,,,,,2.0,1.0
23898,9080,,720,,,,,,,,0.0,0.0
23885,9088,,736,,,,,,,,3.0,1.0
23856,9088,,744,,,,,,,,0.0,65535.0
23884,9104,,728,,,,,,,,2.0,2.0
23884,9120,,712,,,,,,,,1.0,0.0
23884,9096,,752,,,,,,,,2.0,1.0
23884,9104,,720,,,,,,,,0.0,0.0
23884,9104,,720,,,,,,,,2.0,2.0
23883,9120,,728,,,,,,,,1.0,0.0
23844,9080,,720,,,,,,,,2.0,1.0
23823,9096,,720,,,,,,,,0.0,0.0
23811,9096,,712,,,,,,,,2.0,2.0
23819,9096,,712,,,,,,,,1.0,0.0
23815,9088,,728,,,,,,,,2.0,2.0
23816,9072,,720,,,,,,,,1.0,65535.0
23818,9104,,736,,,,,,,,2.0,2.0
23803,9096,,712,,,,,,,,1.0,0.0
23860,9120,,728,,,,,,,,2.0,1.0
23860,9088,,720,,,,,,,,0.0,0.0
23860,9096,,736,,,,,,,,2.0,2.0
23860,9096,,736,,,,,,,,0.0,0.0
23859,9072,,704,,,,,,,,2.0,1.0
23846,9104,,736,,,,,,,,1.0,65535.0
23860,9104,,728,,,,,,,,2.0,2.0
23876,9104,,712,,,,,,,,0.0,0.0
23885,9096,,720,,,,,,,,2.0,2.0
23899,9104,,728,,,,,,,,1.0,0.0
23920,9088,,712,,,,,,,,2.0,2.0
23938,9096,,728,,,,,,,,0.0,0.0
23922,9088,,744,,,,,,,,2.0,1.0
23907,9104,,712,,,,,,,,1.0,0.0
23911,9096,,712,,,,,,,,2.0,1.0
23919,9096,,712,,,,,,,,0.0,0.0
23915,9104,,704,,,,,,,,2.0,1.0
23921,9104,,728,,,,,,,,0.0,65535.0
23900,9112,,720,,,,,,,,2.0,2.0
23939,9088,,696,,,,,,,,1.0,0.0
23942,9096,,712,,,,,,,,2.0,1.0
23940,9112,,736,,,,,,,,1.0,65535.0
23935,9104,,728,,,,,,,,2.0,1.0
23931,9104,,728,,,,,,,,1.0,0.0
23923,9104,,720,,,,,,,,2.0,2.0
23905,9104,,712,,,,,,,,0.0,0.0
23874,9104,,720,,,,,,,,2.0,2.0
23886,9088,,728,,,,,,,,0.0,0.0
23884,9104,,728,,,,,,,,2.0,1.0
23883,9088,,704,,,,,,,,1.0,0.0
23884,9104,,720,,,,,,,,2.0,2.0
23883,9112,,712,,,,,,,,1.0,0.0
23838,9080,,712,,,,,,,,2.0,2.0
23813,9120,,736,,,,,,,,1.0,0.0
23823,9120,,736,,,,,,,,2.0,2.0
23814,9080,,728,,,,,,,,1.0,0.0
23816,9088,,704,,,,,,,,2.0,2.0
23815,9096,,744,,,,,,,,0.0,0.0
23800,9104,,736,,,,,,,,2.0,2.0
23849,9096,,736,,,,,,,,1.0,0.0
23866,9112,,736,,,,,,,,2.0,2.0
23861,9088,,728,,,,,,,,1.0,0.0
23860,9104,,720,,,,,,,,2.0,2.0
23859,9128,,736,,,,,,,,1.0,0.0
23859,9096,,720,,,,,,,,2.0,2.0
23856,9096,,704,,,,,,,,1.0,0.0
23843,9120,,720,,,,,,,,2.0,2.0
23851,9088,,728,,,,,,,,1.0,0.0
23852,9112,,720,,,,,,,,2.0,2.0
23840,9096,,712,,,,,,,,1.0,0.0
23849,9080,,720,,,,,,,,3.0,1.0
23837,9088,,728,,,,,,,,0.0,0.0
23798,9088,,712,,,,,,,,2.0,2.0
23795,9120,,720,,,,,,,,0.0,0.0
23793,9104,,712,,,,,,,,2.0,1.0
23795,9104,,704,,,,,,,,1.0,0.0
23789,9088,,720,,,,,,,,2.0,1.0
23787,9096,,720,,,,,,,,1.0,0.0
23763,9112,,704,,,,,,,,2.0,2.0
23807,9120,,736,,,,,,,,1.0,0.0
23812,9088,,728,,,,,,,,2.0,1.0
23812,9120,,720,,,,,,,,0.0,0.0
23805,9104,,744,,,,,,,,2.0,2.0
23792,9104,,712,,,,,,,,0.0,0.0
23791,9080,,720,,,,,,,,2.0,1.0
23788,9080,,704,,,,,,,,1.0,65535.0
23784,9096,,712,,,,,,,,2.0,1.0
23752,9112,,736,,,,,,,,1.0,0.0
23786,9096,,728,,,,,,,,2.0,2.0
23775,9104,,744,,,,,,,,1.0,65535.0
23773,9104,,736,,,,,,,,2.0,1.0
23770,9088,,720,,,,,,,,1.0,0.0
23724,9096,,728,,,,,,,,2.0,2.0
23711,9096,,720,,,,,,,,1.0,0.0
23709,9088,,720,,,,,,,,2.0,2.0
23709,9104,,728,,,,,,,,1.0,0.0
23696,9112,,712,,,,,,,,2.0,2.0
23689,9080,,728,,,,,,,,1.0,0.0
23669,9096,,736,,,,,,,,2.0,2.0
23710,9088,,712,,,,,,,,1.0,0.0
23731,9104,,728,,,,,,,,2.0,2.0
23731,9088,,728,,,,,,,,1.0,0.0
23732,9104,,720,,,,,,,,2.0,2.0
23732,9104,,736,,,,,,,,1.0,0.0
23731,9088,,728,,,,,,,,2.0,2.0
23732,9088,,720,,,,,,,,1.0,0.0
23726,9112,,728,,,,,,,,2.0,2.0
23705,9096,,744,,,,,,,,1.0,0.0
23714,9096,,744,,,,,,,,2.0,2.0
23712,9096,,728,,,,,,,,0.0,0.0
23710,9096,,736,,,,,,,,2.0,1.0
23705,9088,,728,,,,,,,,0.0,0.0
23663,9104,,744,,,,,,,,2.0,1.0
23645,9104,,720,,,,,,,,1.0,65535.0
23629,9080,,712,,,,,,,,2.0,2.0
23639,9112,,728,,,,,,,,1.0,0.0
23648,9080,,720,,,,,,,,2.0,1.0
23657,9096,,728,,,,,,,,1.0,0.0
23659,9104,,720,,,,,,,,2.0,2.0
23639,9120,,720,,,,,,,,0.0,0.0
23732,9120,,728,,,,,,,,2.0,1.0
23735,9104,,720,,,,,,,,0.0,0.0
23750,9104,,720,,,,,,,,2.0,1.0
23772,9088,,712,,,,,,,,0.0,0.0
23783,9112,,720,,,,,,,,2.0,1.0
23807,9096,,744,,,,,,,,1.0,0.0
23809,9120,,720,,,,,,,,2.0,2.0
23809,9120,,720,,,,,,,,0.0,0.0
23794,9104,,728,,,,,,,,2.0,1.0
23829,9080,,720,,,,,,,,0.0,65535.0
23823,9112,,728,,,,,,,,2.0,2.0
23813,9096,,704,,,,,,,,0.0,0.0
23785,9096,,728,,,,,,,,2.0,1.0
23771,9104,,720,,,,,,,,1.0,65535.0
23750,9088,,712,,,,,,,,2.0,2.0
23766,9080,,744,,,,,,,,1.0,0.0
23759,9096,,696,,,,,,,,2.0,2.0
23747,9088,,720,,,,,,,,1.0,0.0
23744,9112,,736,,,,,,,,2.0,1.0
23721,9096,,696,,,,,,,,1.0,0.0
23753,9112,,712,,,,,,,,2.0,1.0
23757,9096,,712,,,,,,,,1.0,0.0
23755,9104,,728,,,,,,,,2.0,2.0
23757,9096,,704,,,,,,,,1.0,0.0
23741,9112,,720,,,,,,,,2.0,2.0
23740,9112,,728,,,,,,,,1.0,0.0
23739,9088,,744,,,,,,,,2.0,1.0
23746,9096,,728,,,,,,,,1.0,0.0
23725,9096,,736,,,,,,,,2.0,1.0
23721,9088,,720,,,,,,,,1.0,0.0
23731,9096,,736,,,,,,,,2.0,2.0
23731,9096,,744,,,,,,,,0.0,0.0
23702,9096,,720,,,,,,,,2.0,1.0
23682,9104,,720,,,,,,,,1.0,0.0
23674,9104,,744,,,,,,,,2.0,2.0
23680,9112,,720,,,,,,,,1.0,0.0
23679,9120,,720,,,,,,,,2.0,2.0
23682,9112,,704,,,,,,,,1.0,65535.0
23682,9096,,736,,,,,,,,2.0,1.0
23696,9104,,720,,,,,,,,1.0,0.0
23706,9120,,728,,,,,,,,2.0,1.0
23701,9104,,728,,,,,,,,1.0,0.0
23693,9096,,720,,,,,,,,2.0,2.0
23694,9088,,720,,,,,,,,1.0,0.0
23681,9112,,712,,,,,,,,2.0,2.0
23681,9096,,744,,,,,,,,1.0,0.0
23682,9104,,728,,,,,,,,3.0,2.0
23681,9096,,720,,,,,,,,1.0,0.0
23681,9104,,728,,,,,,,,2.0,2.0
23644,9096,,720,,,,,,,,0.0,0.0
23672,9104,,712,,,,,,,,2.0,2.0
23665,9104,,728,,,,,,,,1.0,0.0
23613,9096,,728,,,,,,,,2.0,2.0
23617,9088,,736,,,,,,,,1.0,0.0
23603,9080,,728,,,,,,,,2.0,2.0
23613,9120,,720,,,,,,,,1.0,0.0
23609,9104,,720,,,,,,,,3.0,1.0
23610,9112,,728,,,,,,,,0.0,0.0
23589,9096,,744,,,,,,,,2.0,2.0
23583,9112,,712,,,,,,,,1.0,65535.0
23627,9096,,720,,,,,,,,3.0,2.0
23627,9096,,728,,,,,,,,1.0,0.0
23632,9112,,744,,,,,,,,2.0,2.0
23628,9096,,736,,,,,,,,0.0,0.0
23616,9112,,720,,,,,,,,2.0,2.0
23613,9104,,712,,,,,,,,1.0,0.0
23606,9104,,736,,,,,,,,2.0,2.0
23606,9096,,712,,,,,,,,,
23606,9096,,720,,,,,,,,,
23591,9088,,744,,,,,,,,,
23600,9104,,728,,,,,,,,,
23601,9096,,720,,,,,,,,,
23565,9112,,736,,,,,,,,,
23562,9104,,712,,,,,,,,,
23545,9104,,720,,,,,,,,,
23539,9112,,728,,,,,,,,,
23547,9088,,736,,,,,,,,,
23535,9112,,736,,,,,,,,,
23532,9120,,728,,,,,,,,,
23546,9104,,720,,,,,,,,,
23544,9104,,720,,,,,,,,,
23564,9104,,704,,,,,,,,,
23554,9088,,728,,,,,,,,,
23555,9096,,696,,,,,,,,,
23556,9096,,712,,,,,,,,,
23557,9104,,720,,,,,,,,,
23557,9104,,720,,,,,,,,,
23541,9128,,720,,,,,,,,,
23533,9104,,712,,,,,,,,,
23535,9088,,720,,,,,,,,,
23499,9096,,720,,,,,,,,,
23528,9112,,728,,,,,,,,,
23502,9104,,728,,,,,,,,,
23488,9104,,760,,,,,,,,,
23463,9112,,720,,,,,,,,,
23466,9096,,720,,,,,,,,,
23463,9096,,704,,,,,,,,,
23468,9104,,728,,,,,,,,,
23464,9112,,696,,,,,,,,,
23440,9104,,720,,,,,,,,,
23478,9096,,712,,,,,,,,,
23502,9112,,744,,,,,,,,,
23503,9112,,720,,,,,,,,,
23503,9112,,712,,,,,,,,,
23502,9080,,712,,,,,,,,,
23503,9080,,720,,,,,,,,,
23500,9096,,736,,,,,,,,,
23503,9096,,744,,,,,,,,,
23503,9096,,736,,,,,,,,,
23504,9088,,720,,,,,,,,,
23511,9104,,720,,,,,,,,,
23529,9088,,720,,,,,,,,,
23527,9104,,728,,,,,,,,,
23563,9120,,720,,,,,,,,,
23564,9112,,720,,,,,,,,,
23589,9072,,728,,,,,,,,,
23607,9112,,728,,,,,,,,,
23614,9096,,712,,,,,,,,,
23625,9088,,720,,,,,,,,,
23638,9112,,712,,,,,,,,,
23679,9120,,728,,,,,,,,,
23648,9112,,728,,,,,,,,,
23670,9096,,744,,,,,,,,,
23665,9096,,720,,,,,,,,,
23657,9104,,712,,,,,,,,,
23654,9096,,736,,,,,,,,,
23652,9096,,728,,,,,,,,,
23638,9096,,752,,,,,,,,,
23631,9088,,736,,,,,,,,,
23630,9104,,720,,,,,,,,,
23619,9104,,736,,,,,,,,,
23576,9088,,736,,,,,,,,,
23584,9104,,744,,,,,,,,,
23569,9120,,720,,,,,,,,,
23549,9064,,720,,,,,,,,,
23557,9104,,736,,,,,,,,,
23555,9096,,704,,,,,,,,,
23546,9064,,736,,,,,,,,,
23548,9096,,728,,,,,,,,,
23527,9080,,720,,,,,,,,,
23587,9080,,720,,,,,,,,,
23551,9112,,720,,,,,,,,,
23586,9088,,728,,,,,,,,,
23590,9088,,736,,,,,,,,,
23585,9096,,728,,,,,,,,,
23587,9096,,736,,,,,,,,,
23584,9088,,720,,,,,,,,,
23580,9096,,728,,,,,,,,,
23576,9104,,736,,,,,,,,,
23574,9104,,712,,,,,,,,,
23575,9080,,704,,,,,,,,,
23556,9112,,712,,,,,,,,,
23521,9120,,712,,,,,,,,,
23517,9112,,720,,,,,,,,,
23496,9080,,728,,,,,,,,,
23502,9096,,696,,,,,,,,,
23510,9088,,728,,,,,,,,,
23507,9104,,736,,,,,,,,,
23506,9088,,720,,,,,,,,,
23484,9088,,736,,,,,,,,,
23532,9112,,720,,,,,,,,,
23528,9088,,728,,,,,,,,,
23506,9096,,720,,,,,,,,,
23522,9104,,752,,,,,,,,,
23507,9096,,736,,,,,,,,,
23504,9080,,720,,,,,,,,,
23504,9096,,720,,,,,,,,,
23504,9088,,720,,,,,,,,,
23504,9104,,720,,,,,,,,,
23496,9104,,720,,,,,,,,,
23505,9104,,736,,,,,,,,,
23496,9104,,720,,,,,,,,,
23454,9088,,728,,,,,,,,,
23458,9096,,744,,,,,,,,,
23429,9072,,712,,,,,,,,,
23436,9080,,720,,,,,,,,,
23438,9096,,728,,,,,,,,,
23440,9104,,744,,,,,,,,,
23439,9104,,736,,,,,,,,,
23407,9080,,736,,,,,,,,,
23445,9088,,728,,,,,,,,,
23452,9104,,720,,,,,,,,,
23431,9088,,728,,,,,,,,,
23453,9112,,728,,,,,,,,,
23452,9096,,736,,,,,,,,,
23443,9096,,736,,,,,,,,,
23437,9096,,712,,,,,,,,,
23431,9104,,728,,,,,,,,,
23426,9080,,720,,,,,,,,,
23422,9072,,728,,,,,,,,,
23426,9088,,728,,,,,,,,,
23412,9128,,720,,,,,,,,,
23379,9088,,720,,,,,,,,,
23365,9104,,736,,,,,,,,,
23338,9080,,704,,,,,,,,,
23350,9088,,720,,,,,,,,,
23344,9072,,728,,,,,,,,,
23343,9104,,736,,,,,,,,,
23344,9104,,736,,,,,,,,,
23315,9080,,728,,,,,,,,,
23378,9112,,712,,,,,,,,,
23377,9080,,728,,,,,,,,,
23371,9104,,728,,,,,,,,,
23327,9096,,736,,,,,,,,,
23341,9072,,712,,,,,,,,,
23333,9080,,720,,,,,,,,,
23329,9112,,744,,,,,,,,,
23330,9080,,696,,,,,,,,,
23329,9104,,728,,,,,,,,,
23328,9096,,736,,,,,,,,,
23329,9088,,720,,,,,,,,,
23329,9104,,728,,,,,,,,,
23121,9080,,720,,,,,,,,,
23245,9088,,728,,,,,,,,,
23274,9104,,736,,,,,,,,,
23275,9080,,720,,,,,,,,,
23285,9112,,736,,,,,,,,,
23275,9080,,728,,,,,,,,,
23266,9104,,736,,,,,,,,,
23251,9088,,712,,,,,,,,,
23239,9096,,720,,,,,,,,,
23282,9096,,752,,,,,,,,,
23293,9096,,720,,,,,,,,,
23272,9096,,720,,,,,,,,,
23283,9096,,720,,,,,,,,,
23273,9112,,728,,,,,,,,,
23286,9088,,704,,,,,,,,,
23283,9088,,728,,,,,,,,,
23296,9112,,720,,,,,,,,,
23327,9088,,736,,,,,,,,,
23352,9096,,720,,,,,,,,,
23384,9096,,720,,,,,,,,,
23382,9104,,728,,,,,,,,,
23403,9088,,720,,,,,,,,,
23399,9096,,720,,,,,,,,,
23417,9088,,728,,,,,,,,,
23427,9088,,720,,,,,,,,,
23430,9088,,728,,,,,,,,,
23437,9096,,704,,,,,,,,,
23429,9096,,704,,,,,,,,,
23450,9112,,728,,,,,,,,,
23477,9096,,712,,,,,,,,,
23466,9096,,720,,,,,,,,,
23468,9104,,736,,,,,,,,,
23434,9088,,712,,,,,,,,,
23454,9112,,712,,,,,,,,,
23452,9080,,736,,,,,,,,,
23459,9112,,704,,,,,,,,,
23452,9088,,728,,,,,,,,,
23451,9096,,712,,,,,,,,,
23448,9104,,728,,,,,,,,,
23442,9096,,728,,,,,,,,,
23399,9096,,728,,,,,,,,,
23395,9104,,728,,,,,,,,,
23366,9088,,752,,,,,,,,,
23368,9112,,728,,,,,,,,,
23368,9104,,720,,,,,,,,,
23365,9088,,720,,,,,,,,,
23371,9088,,712,,,,,,,,,
23365,9088,,728,,,,,,,,,
23363,9072,,736,,,,,,,,,
23411,9072,,736,,,,,,,,,
23408,9112,,728,,,,,,,,,
23406,9088,,728,,,,,,,,,
23387,9064,,712,,,,,,,,,
23397,9096,,720,,,,,,,,,
23405,9104,,712,,,,,,,,,
23398,9096,,712,,,,,,,,,
23401,9096,,736,,,,,,,,,
23390,9112,,728,,,,,,,,,
23391,9096,,728,,,,,,,,,
23379,9112,,696,,,,,,,,,
23335,9088,,728,,,,,,,,,
23313,9088,,720,,,,,,,,,
23294,9104,,736,,,,,,,,,
23290,9088,,728,,,,,,,,,
23288,9072,,736,,,,,,,,,
23287,9064,,712,,,,,,,,,
23281,9096,,736,,,,,,,,,
23267,9080,,720,,,,,,,,,
23319,9080,,720,,,,,,,,,
23304,9088,,728,,,,,,,,,
23293,9088,,720,,,,,,,,,
23290,9112,,720,,,,,,,,,
23277,9104,,720,,,,,,,,,
23249,9088,,704,,,,,,,,,
23275,9128,,736,,,,,,,,,
23278,9104,,728,,,,,,,,,
23271,9080,,752,,,,,,,,,
23265,9096,,712,,,,,,,,,
23256,9096,,712,,,,,,,,,
23256,9096,,728,,,,,,,,,
23226,9088,,728,,,,,,,,,
23217,9072,,728,,,,,,,,,
23178,9104,,720,,,,,,,,,
23195,9096,,720,,,,,,,,,
23187,9080,,752,,,,,,,,,
23186,9088,,736,,,,,,,,,
23171,9104,,720,,,,,,,,,
23167,9104,,736,,,,,,,,,
23164,9088,,728,,,,,,,,,
23178,9088,,720,,,,,,,,,
23212,9096,,720,,,,,,,,,
23199,9096,,736,,,,,,,,,
23199,9096,,720,,,,,,,,,
23170,9088,,720,,,,,,,,,
23192,9072,,736,,,,,,,,,
23189,9096,,720,,,,,,,,,
23186,9120,,720,,,,,,,,,
23188,9072,,712,,,,,,,,,
23187,9120,,752,,,,,,,,,
23178,9064,,720,,,,,,,,,
23143,9096,,728,,,,,,,,,
23140,9096,,712,,,,,,,,,
23117,9080,,728,,,,,,,,,
23120,9112,,728,,,,,,,,,
23120,9088,,736,,,,,,,,,
23120,9080,,720,,,,,,,,,
23102,9088,,704,,,,,,,,,
23102,9088,,752,,,,,,,,,
23114,9096,,712,,,,,,,,,
23138,9112,,720,,,,,,,,,
23136,9136,,720,,,,,,,,,
23129,9080,,736,,,,,,,,,
23135,9104,,704,,,,,,,,,
23122,9096,,720,,,,,,,,,
23074,9096,,728,,,,,,,,,
23075,9088,,720,,,,,,,,,
23071,9096,,744,,,,,,,,,
23069,9112,,712,,,,,,,,,
23072,9088,,736,,,,,,,,,
23064,9088,,744,,,,,,,,,
23076,9072,,728,,,,,,,,,
23095,9096,,728,,,,,,,,,
23055,9104,,720,,,,,,,,,
23076,9088,,728,,,,,,,,,
23077,9080,,720,,,,,,,,,
23100,9096,,728,,,,,,,,,
23127,9080,,736,,,,,,,,,
23127,9112,,720,,,,,,,,,
23201,9120,,728,,,,,,,,,
23226,9120,,712,,,,,,,,,
23245,9120,,720,,,,,,,,,
23268,9096,,728,,,,,,,,,
23286,9088,,712,,,,,,,,,
23296,9104,,712,,,,,,,,,
23282,9080,,728,,,,,,,,,
23241,9112,,736,,,,,,,,,
23287,9096,,736,,,,,,,,,
23276,9096,,712,,,,,,,,,
23275,9096,,728,,,,,,,,,
23266,9104,,736,,,,,,,,,
23256,9104,,728,,,,,,,,,
23242,9096,,720,,,,,,,,,
23211,9112,,728,,,,,,,,,
23211,9104,,728,,,,,,,,,
23197,9104,,712,,,,,,,,,
23196,9104,,720,,,,,,,,,
23197,9112,,728,,,,,,,,,
23185,9104,,720,,,,,,,,,
23191,9096,,736,,,,,,,,,
23212,9112,,720,,,,,,,,,
23216,9088,,720,,,,,,,,,
23197,9104,,720,,,,,,,,,
23208,9096,,736,,,,,,,,,
23189,9104,,704,,,,,,,,,
